"ID_Volunteer" "Activity" "tBodyAccMeanX" "tBodyAccMeanY" "tBodyAccMeanZ" "tBodyAccStdX" "tBodyAccStdY" "tBodyAccStdZ" "tBodyGyroMeanX" "tBodyGyroMeanY" "tBodyGyroMeanZ" "tBodyGyroStdX" "tBodyGyroStdY" "tBodyGyroStdZ" "avg_tBodyAccMeanX" "avg_tBodyAccMeanY" "avg_tBodyAccMeanZ" "avg_tBodyAccStdX" "avg_tBodyAccStdY" "avg_tBodyAccStdZ" "avg_tBodyGyroMeanX" "avg_tBodyGyroMeanZ" "avg_tBodyGyroStdX" "avg_tBodyGyroStdY" "avg_tBodyGyroStdZ"
2 "WALKING_DOWNSTAIRS" 0.25953975 0.0055178016 -0.15296364 0.16531205 0.63909693 -0.17602301 -0.58838734 0.33492583 -0.19941118 -0.21623295 -0.42492437 -0.24603924 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.25308441 -0.03528093 -0.12458994 0.20763066 0.4630398 -0.12024472 -0.050075316 -0.068111472 0.073653107 -0.326839 -0.27710454 -0.26574936 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.26156636 -0.020792241 -0.14153329 0.17825491 0.31440066 -0.14392017 -0.12421665 -0.015386854 0.086957274 -0.17993634 -0.23775136 -0.28807784 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.31001933 -0.055972223 -0.1350257 0.23975032 0.53542469 -0.15651512 0.019782579 -0.066042552 0.053208167 0.042940679 -0.2919138 -0.24409305 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.19842455 -0.027514258 -0.047398754 0.21555717 0.52487387 -0.28440682 0.45210883 -0.41869847 0.18440878 -0.29001767 -0.40383499 -0.26121169 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.22867274 -0.045504377 -0.11212662 0.07412592 0.3110676 -0.23155211 -0.50182641 0.38662769 -0.083763931 -0.37263323 -0.35759387 -0.2157542 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.4228405 -0.0098579907 -0.067457385 0.12019302 0.1802615 -0.23202017 -0.4168444 0.25341416 -0.111149 -0.41606717 -0.25286078 -0.16928666 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.28711862 -0.020052061 -0.15325673 0.056756664 0.28842074 -0.12653314 -0.56780527 0.38841974 -0.11897981 -0.1328208 -0.19542976 -0.17606108 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.10222138 -0.04865811 -0.11641174 0.057574891 0.25851461 -0.086082294 -0.22529401 0.035328937 0.0070729919 -0.010596707 -0.28121541 -0.23658322 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.21485672 -0.0085199829 -0.038548925 0.11340387 0.28739576 -0.2398572 -0.16509962 0.043480185 0.015594997 -0.14402827 -0.34565216 -0.33005669 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.46767458 -0.015139256 -0.13220819 0.17085966 0.49315736 -0.23183358 -0.044803844 -0.051846391 0.037320286 -0.0067350594 -0.25782051 -0.25839518 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.30835585 0.015060179 -0.1260511 0.20335468 0.49144346 -0.29267446 0.48258107 -0.49761802 0.33748444 -0.360172 -0.37288232 -0.16213755 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_DOWNSTAIRS" 0.29417901 -0.034406963 -0.12252018 0.16653192 0.40635988 -0.38981004 0.30676655 -0.27934076 0.30683161 -0.3708028 -0.43723269 -0.1646833 0.27761534806383 -0.0226614158361702 -0.116812942382979 0.0463666814446808 0.262881788951064 -0.10283790806383 -0.11594735287234 0.097173808906383 -0.320789230008511 -0.415739144893617 -0.279418388042553
2 "WALKING_UPSTAIRS" 0.20731083 -0.19305262 -0.16045556 -0.18105698 0.28218244 -0.27985045 -0.5195422 0.42310907 0.028536683 -0.63333686 -0.50218891 -0.41097631 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.36261593 -0.072425218 -0.12119007 -0.15993783 0.26532817 -0.27782284 -0.26027785 0.1871621 -0.019548967 -0.6386464 -0.48373464 -0.43764177 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.27816503 0.027962971 -0.080086674 -0.22932584 0.08322636 -0.28421622 0.31646424 -0.44646157 -0.047056298 -0.2279071 -0.32122886 -0.36681702 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.2563942 -0.012968956 -0.11188381 -0.30518992 0.16031136 -0.21018974 0.31873495 -0.46106683 0.094572082 -0.20542091 -0.35867838 -0.29919247 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.24683451 -0.043831863 -0.14154702 -0.30416299 0.088253945 -0.29132365 -0.076400192 -0.038049089 0.070177181 -0.61049832 -0.58980522 -0.34131601 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.29819093 -0.023188147 -0.10758915 -0.31600362 0.035834731 -0.20863051 0.083208185 -0.20816454 0.070039142 -0.5031632 -0.53306167 -0.40053207 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.26963228 -0.037614803 -0.11446394 -0.32331396 0.059220291 -0.18569834 -0.10604488 0.078749398 0.1423923 -0.4077494 -0.45152845 -0.42876892 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.19648111 0.0058967997 -0.12903397 -0.27504671 0.010169834 -0.33423347 -0.37150752 0.41755785 0.091217196 -0.69877725 -0.48877467 -0.42317088 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.19518889 -0.074923063 -0.31908182 -0.25650006 0.096200945 -0.15861631 -0.42743775 0.16684561 -0.014813043 -0.51826547 -0.5745314 -0.42316233 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.24200036 -0.051685995 -0.11614944 -0.16118568 0.22450243 -0.23498287 -0.13028275 0.010907429 0.006132802 -0.53327005 -0.55666069 -0.36309677 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.31856167 -0.027020624 -0.081685509 -0.21655876 0.15751279 -0.19709838 0.29845507 -0.41525421 0.029370258 -0.37577927 -0.52545178 -0.33518101 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.28637788 -0.037529434 -0.087672085 -0.25449919 0.12420105 -0.23013936 0.32406775 -0.42239281 0.044667143 -0.43364379 -0.49088251 -0.34477166 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.26149147 -0.040122792 -0.071103801 -0.21119359 0.20905632 -0.26283948 -0.014712445 -0.14973921 0.044556227 -0.64339843 -0.45116317 -0.32401574 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.25438287 0.0093508548 -0.13722003 -0.27870642 0.20081859 -0.26719413 0.099094952 -0.20205356 0.041731541 -0.35259098 -0.46982195 -0.30045377 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.22326915 -0.00014139722 -0.15908758 -0.24432867 0.17895418 -0.26474286 -0.11273187 0.041312456 0.045162382 -0.24287195 -0.39341123 -0.35248285 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.21223054 0.0029777676 -0.10370011 -0.19232523 0.13034124 -0.32966384 -0.4328136 0.23221524 0.061363994 -0.68991301 -0.41947554 -0.40782264 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.37772556 -0.043437113 -0.33051333 -0.13039627 0.077981657 -0.20028106 -0.43456726 0.31232756 -0.10052531 -0.53841741 -0.44378023 -0.4178394 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.36081239 -0.03391096 -0.13858928 -0.14096891 0.15719895 -0.2547758 0.024132867 -0.11164672 -0.025102386 -0.45330717 -0.42430693 -0.3476659 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.25631314 -0.016422148 -0.058532753 -0.24729536 0.19431162 -0.29606005 0.30219671 -0.34820745 0.039019657 -0.51852709 -0.44809554 -0.37534134 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.26294232 0.0074128076 -0.091331896 -0.20435168 0.20494034 -0.21908744 0.068660254 -0.063122931 0.09372671 -0.4739878 -0.38508764 -0.46103124 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.27685853 0.011056542 -0.12722914 -0.2775426 0.094575476 -0.2390091 0.16233937 -0.26358153 0.10712668 -0.40833412 -0.3754 -0.42532751 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.24514236 -0.015805672 -0.081850253 -0.28343969 0.053557687 -0.31639359 0.017022734 -0.10093666 0.13415122 -0.26185571 -0.41351629 -0.39458319 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
2 "WALKING_UPSTAIRS" 0.19783456 -0.015901763 -0.059524406 -0.2428711 0.024754142 -0.33775479 -0.44712807 0.41172116 0.14933354 -0.65947959 -0.5404835 -0.43198887 0.247164790395833 -0.0214121132045833 -0.152513899520833 -0.304376406458333 0.108027279889583 -0.112121021220833 -0.0576912634583333 0.0688374021666667 -0.439253058958333 -0.466298336666667 -0.163995791679167
4 "STANDING" 0.19918776 0.036583027 0.31935782 -0.890794 -0.55587806 -0.31448388 0.25370916 0.14790444 0.19970382 -0.81046347 -0.69826841 -0.71643027 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28638505 -0.083568838 -0.1466763 -0.93686913 -0.79904835 -0.65161807 0.0609819 -0.14417941 0.20272664 -0.65408382 -0.88879463 -0.75788977 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.30882643 -0.036619566 -0.19515573 -0.96172407 -0.76101949 -0.84485271 -0.1342004 -0.1120001 0.059916971 -0.85951219 -0.93632192 -0.86803841 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.25756859 0.020305323 -0.050276102 -0.97951639 -0.94433844 -0.85169801 -0.078868278 -0.070659989 0.053744927 -0.94657524 -0.95081881 -0.92605171 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.25955873 0.0046596569 -0.057737157 -0.97346218 -0.8993411 -0.84504381 -0.10625398 -0.10754224 0.052835847 -0.79868925 -0.94691519 -0.88009471 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28314011 -0.021003469 -0.12570109 -0.97671014 -0.87622401 -0.91608973 -0.02045167 -0.097590111 0.094764997 -0.7492134 -0.95179497 -0.86325376 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.26517313 -0.010026893 -0.077670207 -0.97925348 -0.85062506 -0.90277905 0.038153849 -0.055435441 0.1105822 -0.88389503 -0.94554468 -0.85773767 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27008378 0.0048569578 -0.083685376 -0.98423332 -0.89361565 -0.9074923 -0.030436197 -0.088091585 0.099558204 -0.92750926 -0.94463951 -0.886256 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28273831 -0.017324312 -0.11666218 -0.99315596 -0.95105602 -0.95929147 -0.042395438 -0.094977637 0.092633773 -0.95445795 -0.97194017 -0.97875289 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28113989 -0.024462626 -0.11935491 -0.9959613 -0.97285606 -0.97417088 -0.045957199 -0.081626863 0.093743501 -0.97418123 -0.98426214 -0.98487904 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28014898 -0.023329188 -0.11789258 -0.9952524 -0.98073792 -0.96974843 -0.03397224 -0.070067912 0.092459642 -0.98770451 -0.980283 -0.98606789 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.2817674 -0.025205551 -0.11867533 -0.99405734 -0.98128101 -0.95300502 -0.043325837 -0.07792535 0.080720577 -0.97802988 -0.97486297 -0.98650014 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.2842585 -0.021144586 -0.12213853 -0.99498651 -0.96543222 -0.95556302 -0.021880396 -0.076909837 0.0808795 -0.94819647 -0.97337539 -0.97656109 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28260885 -0.01808229 -0.12286608 -0.99428651 -0.96604286 -0.95375514 -0.012918359 -0.077889118 0.086104163 -0.95706336 -0.97053973 -0.97550024 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27944946 -0.018085928 -0.12039583 -0.99312078 -0.98188427 -0.94528278 -0.03123064 -0.068784538 0.085682366 -0.9527941 -0.96755209 -0.97423828 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.26896048 -0.022184652 -0.097454173 -0.98735138 -0.96307094 -0.94018343 -0.1061753 -0.057169935 0.06106941 -0.72246132 -0.9683771 -0.92588953 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.33525867 0.075461569 -0.11818184 -0.95064252 -0.51889915 -0.76859864 -0.046656939 -0.15393162 -0.010388996 -0.9267283 -0.97085465 -0.89524426 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27186857 -0.036372612 -0.14550653 -0.99555037 -0.94895385 -0.9252767 -0.027435623 -0.11676982 0.096623024 -0.95368635 -0.97311552 -0.91752009 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.28200991 -0.032682629 -0.11706991 -0.99555614 -0.95453827 -0.96872161 -0.028067304 -0.087446541 0.13307064 -0.96264045 -0.97187008 -0.96830026 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27568858 -0.030012935 -0.10448052 -0.99381486 -0.96528295 -0.95308001 -0.021044312 -0.058174522 0.12461738 -0.96391708 -0.97352284 -0.96849029 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.26911817 -0.02580678 -0.080175463 -0.99471142 -0.95441178 -0.96724759 -0.023964562 -0.054825213 0.10484058 -0.96744802 -0.97756628 -0.95234982 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.2734611 -0.018551272 -0.086201283 -0.99254592 -0.92605965 -0.96799826 -0.016749815 -0.074700931 0.072031648 -0.95669483 -0.9758552 -0.96380577 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27321225 -0.0096402541 -0.10077378 -0.99064479 -0.92226753 -0.96832069 -0.033042747 -0.090050379 0.088163884 -0.93514641 -0.97218753 -0.95245991 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27596953 -0.03030971 -0.12078182 -0.98904403 -0.9031061 -0.96940559 -0.034404669 -0.088679956 0.099036912 -0.93551683 -0.97271054 -0.95018525 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27963328 -0.030560045 -0.11603058 -0.99032615 -0.91097448 -0.97578245 -0.019875728 -0.075811752 0.085557242 -0.95631166 -0.98022419 -0.95885611 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27581383 -0.013010156 -0.095351023 -0.9928605 -0.95495518 -0.97460962 -0.022741161 -0.0676488 0.067913433 -0.97666491 -0.96933291 -0.96705009 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.27380433 -0.012208646 -0.097438815 -0.9900134 -0.94624269 -0.96838369 -0.04947033 -0.081329606 0.089766197 -0.93885602 -0.95869658 -0.95232683 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "STANDING" 0.30611912 -0.007766932 -0.23988195 -0.95861906 -0.81417766 -0.73136791 -0.14402313 -0.11047753 0.035287591 -0.60581709 -0.93528676 -0.86560004 0.280499745892857 -0.00948911098553571 -0.0961574905535714 -0.97692058 -0.86159737875 -0.896880538392857 -0.0306449342357143 0.0755636430892857 -0.909687974464286 -0.949227146964286 -0.909995038571429
4 "SITTING" 0.19014289 0.055032093 -0.083097959 -0.92510663 -0.66513585 -0.92014772 -0.050841477 -0.10446239 0.32997898 -0.97704107 -0.95595734 -0.93428067 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.28846121 -0.023680076 -0.11782591 -0.98864014 -0.97719818 -0.97851675 -0.038378592 -0.11507021 0.28722907 -0.99177478 -0.98391729 -0.94663069 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.28155688 -0.014095673 -0.11981253 -0.99218446 -0.98562107 -0.96270668 -0.028813253 -0.11091305 0.19274275 -0.99344132 -0.98361713 -0.96083965 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.27685643 -0.012799337 -0.12062537 -0.99483651 -0.98999456 -0.95862505 -0.026006272 -0.085948114 0.1237236 -0.9957958 -0.97384724 -0.97229401 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.2770617 -0.01402073 -0.10862886 -0.99433225 -0.98836617 -0.96074753 -0.024777277 -0.070265563 0.08917923 -0.99367877 -0.9798855 -0.98947158 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.27513101 -0.012226581 -0.11489357 -0.99423159 -0.98157424 -0.96857259 -0.026365884 -0.081201828 0.073303855 -0.99114901 -0.98083928 -0.98398733 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
4 "SITTING" 0.27728983 -0.0099312438 -0.13118279 -0.99323003 -0.98208294 -0.97582839 -0.028040828 -0.091449924 0.067750575 -0.99297283 -0.97318575 -0.98790409 0.27153827992 -0.007163065158 -0.10587459588 -0.980309931 -0.89022398108 -0.9322030066 -0.04944351156 0.10115033478 -0.9701317904 -0.9584681204 -0.9279722294
